,pn,Hospital name,Street address,City,State,Zip code,"Hospital system or, if independent, IPPS/CAH",Is_hospital_a_critical_access_hospital,"Hospital Compare 5-star rating (October 2018, NA=Not Available)",Number of outpatient services,Total private allowed amount for outpatient services ($ millions),Simulated Medicare allowed amount for outpatient services ($ millions),Relative price for outpatient services,Standardized price per outpatient service,Number of inpatient stays,Total private allowed amount for inpatient services ($ millions),Simulated Medicare allowed amount for inpatient services ($ millions),Relative price for inpatient services,Standardized price per inpatient stay,Total private allowed amount for inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for inpatient and outpatient services ($ millions),Relative price for professional inpatient and outpatient services,Relative price for inpatient facility services,Relative_price_for_outpatient_facility_services,Relative price for inpatient and outpatient services,Total private allowed amount for facility inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for facility inpatient and outpatient services ($ millions),Total private allowed amount for professional inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for professional inpatient and outpatient services ($ millions),ZTCA,year,ccr_wtd,ccr_min,ccr_max,beds_adultped_wtd,beds_adultped_min,beds_adultped_max,beds_totadultped_wtd,beds_totadultped_min,beds_totadultped_max,icu_beds_wtd,icu_beds_min,icu_beds_max,ccu_beds_wtd,ccu_beds_min,ccu_beds_max,bicu_beds_wtd,bicu_beds_min,bicu_beds_max,sicu_beds_wtd,sicu_beds_min,sicu_beds_max,othspec_beds_wtd,othspec_beds_min,othspec_beds_max,beds_total_wtd,beds_total_min,beds_total_max,availbeddays_adultped,ipbeddays_adultped,ipdischarges_adultped,income,totcost,margin,uccare_chg_harmonized,uccare_cost_harmonized,netpatrev,othinc,opexp,othexp,donations,invinc,iphosprev,ipgenrev,ipicrev,iprcrev,ipancrev,ipoprev,iptotrev,opancrev,opoprev,optotrev,tottotrev,totinitchcare,ppaychcare,nonmcbaddebt,costuccare_v2010,chguccare,nreports,nfmt96,nfmt10,nno_uncomp,frac_year_covered,covg_begin_dt,covg_end_dt,flag_short,flag_long,Median_Household_Income,Mean_Household_Income,number_of_hospitals_in_the_zcta,number_of_hospitals_in_25_miles
2746,451357,Rockdale Hospital,1700 Brazos,Rockdale,TX,76567,Independent (CAH),1,,18.0,0.08,0.05,166% ,$734.18,,,,,,,,,,166%,,,,,,76567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51484,59103,1,1
2747,451377,Reeves County Hospital,2323 Texas Street,Pecos,TX,79772,Independent (CAH),1,2.0,31.0,0.03,0.02,137% ,$331.14,,,,,,,,,,129% ,,,,,,79772,2018.0,0.639296,0.639296,0.639296,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,25.0,25.0,25.0,9125.0,2470.0,748.0,59918608.0,31367200.0,0.47650319,10698836.0,6839723.0,15308590.0,44610016.0,31250379.0,116822.0,0.0,755540.0,1246313.0,1463465.0,0.0,1463465.0,4476035.0,279534.0,6396480.0,26436107.0,4694418.0,37452001.0,43848481.0,4677853.0,322546.0,6343529.0,6846479.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,55507,66819,1,1
2748,451380,Etmc Quitman,117 Winnsboro Street,Quitman,TX,75783,"Ardent Health
Services",1,4.0,12.0,0.04,0.01,407% ,$368.40,,,,,,,,,,391%,,,,,,75783,2018.0,0.247854627,0.238398,0.271565,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,25.0,25.0,25.0,9125.000164000001,2815.136767,828.4765774,27052169.62,25273047.38,0.065766342,13374358.57,3295860.9469999997,26271889.54,780279.7067,25266766.81,6280.567806,124.2674004,20414.50774,7040693.768999999,8047192.208,0.0,8047192.208,13751684.07,455391.6846,22282823.19,50107992.61,16586943.84,75029817.73,97312640.92,9635792.056,118922.0445,3857488.56,3704221.098,,3.0,0.0,3.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,55039,68470,1,1
2749,451381,Christus Mfh Winnsboro,719 West Coke Road,Winnsboro,TX,75494,Christus Health,1,,20.0,0.04,0.02,202% ,$315.33,,,,,,,,,,212%,,,,,,75494,2018.0,0.24206821899999997,0.226892,0.256997,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,23.0,23.0,23.0,8394.99975,970.2986017999999,314.9260182,18810266.81,17496568.53,0.069839425,13215753.44,3204507.684,17549249.33,1261017.976,17496568.52,0.0,0.0,0.0,3330814.057,3330814.057,0.0,3330814.057,5918710.766,107701.33099999999,9413916.041000001,55001603.15,12961565.13,74971340.92,84385256.96,8984498.335,5322.2985,4236577.399,3775909.972,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,52733,74524,1,1
2750,451387,Uvalde Memorial Hospital,1025 Garner Field Road,Uvalde,TX,78801,Independent (CAH),1,4.0,29.0,0.05,0.03,188% ,$392.21,,,,,,,,,,211%,,,,,,78801,2018.0,0.298228545,0.28846,0.308159,15.0,15.0,15.0,15.0,15.0,15.0,6.0,6.0,6.0,,,,,,,,,,,,,21.0,21.0,21.0,5474.999836999999,3366.824561,1205.076678,79568830.92,40653445.09,0.48907825,25047606.72,7405835.534,54596051.49,24972777.43,40604047.71,49397.37265,14015.30355,792014.5977,6857999.865,7017888.602000001,1889138.104,8907026.706,17252883.75,2181137.84,30789738.87,94441777.72,29709139.01,133162270.6,163952009.5,23453160.3,92283.0703,1686729.489,10271251.3,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,42360,57916,1,1
2751,460001,Utah Valley Regional Med. Ctr.,1034 North 500 West,Provo,UT,84604,"Intermountain
Healthcare",0,5.0,220.0,0.61,0.19,320% ,$307.30,28.0,0.51,0.26,196% ,"$17,984",1.12,0.45,146% ,212%,368%,249% ,0.99,0.36,0.13,0.09,84604,2018.0,0.292711,0.292711,0.292711,188.0,188.0,188.0,188.0,188.0,188.0,72.0,72.0,72.0,,,,,,,,,,55.0,55.0,55.0,315.0,315.0,315.0,68620.0,37448.0,17489.0,606439232.0,511833856.0,0.15600139999999998,82424216.0,24126474.0,591482760.0,14956450.0,511833844.0,0.0,134.0,1099.0,253386916.0,290802765.0,156650004.0,447452769.0,326426322.0,0.0,773879091.0,462624133.0,125401060.0,588025193.0,1361904284.0,54871378.0,0.0,27552835.0,25112630.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,58781,85487,1,1
2752,460003,"Salt Lake Regional Medical
Center","1050 East South
Temple",Salt Lake City,UT,84102,"Steward Health Care
System",0,2.0,191.0,1.09,0.53,208% ,$188.66,21.0,0.56,0.3,185% ,"$17,789",1.65,0.83,123% ,207%,225%,199% ,1.44,0.66,0.21,0.17,84102,2018.0,0.292488,0.292488,0.292488,87.0,87.0,87.0,87.0,87.0,87.0,20.0,20.0,20.0,,,,,,,,,,,,,107.0,107.0,107.0,21140.99998,2767.536984,1965.3041079999998,66310953.09,60573660.51,0.086521037,10202882.93,2984220.75,65135720.54,1175230.553,60573659.18,0.0,0.0,0.0,3164985.1210000003,11668225.53,6141181.878,17809407.41,64073754.62,1371465.369,83994736.82,93600078.76,8180955.832,101781034.6,185775771.4,2721453.5319999997,0.0,7481429.403,3039519.894,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,46064,69109,1,1
2753,460004,Mckay-Dee Hospital,"4401 Harrison
Boulevard",Ogden,UT,84403,"Intermountain
Healthcare",0,3.0,190.0,0.55,0.15,360% ,$326.89,21.0,0.36,0.13,286% ,"$20,988",0.91,0.28,162% ,300%,415%,326% ,0.83,0.23,0.07,0.05,84403,2018.0,0.263957,0.263957,0.263957,165.0,165.0,165.0,165.0,165.0,165.0,50.0,50.0,50.0,,,,32.0,32.0,32.0,,,,,,,247.0,247.0,247.0,60587.0,29107.0,15574.0,554892736.0,478662432.0,0.13737845,93569128.0,24698226.0,544753872.0,10138857.0,478662417.0,0.0,0.0,2130.0,163517401.0,215298505.0,72951002.0,288249507.0,364809017.0,0.0,653058524.0,557380874.0,116642295.0,725716581.0,1378775105.0,63198809.0,0.0,30370320.0,26439836.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,66394,89812,1,1
2754,460005,"Ogden Regional Medical
Center",5475 South 500 East,Ogden,UT,84405,HCA Healthcare,0,4.0,634.0,1.91,0.82,232% ,$226.44,116.0,2.17,0.99,218% ,"$17,002",4.07,1.82,136% ,242%,259%,224% ,3.53,1.41,0.54,0.4,84405,2018.0,0.152098493,0.146708,0.15973800000000002,139.0,139.0,139.0,139.0,139.0,139.0,14.0,14.0,14.0,,,,,,,,,,17.0,17.0,17.0,170.0,170.0,170.0,49680.89737,22006.30477,7789.172834999999,213643657.2,136733624.4,0.35999212,36540018.12,5545419.536,213050462.5,593196.0012,136733232.3,396.9260386,0.0,0.0,68045976.87,69090282.08,34478282.52,103568564.6,253260608.3,18042905.17,374872078.1,386753254.1,63938269.35,450691523.4,825563601.5,26468996.74,0.0,10071021.2,5800122.2360000005,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,68935,82503,1,1
2755,460006,Lds Hospital,"8th Avenue And C
Street",Salt Lake City,UT,84143,"Intermountain
Healthcare",0,5.0,71.0,0.19,0.05,388% ,$356.08,11.0,0.18,0.1,186% ,"$15,410",0.37,0.15,127% ,203% ,450%,253% ,0.34,0.12,0.04,0.03,84143,2018.0,0.316347,0.316347,0.316347,188.0,188.0,188.0,188.0,188.0,188.0,28.0,28.0,28.0,,,,,,,,,,,,,216.0,216.0,216.0,68438.0,26949.0,8691.0,296331328.0,278476480.0,0.060252987,65590260.0,20749282.0,287913264.0,8418069.0,278476481.0,0.0,0.0,3138.0,125730832.0,163546540.0,7445860.0,170992400.0,196001737.0,0.0,366999559.0,258413634.0,44545179.0,302958813.0,669958372.0,45026533.0,0.0,20563726.0,21578440.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,,,1,1
2756,460007,Cedar City Hospital,1303 North Main Street,Cedar City,UT,84721,"Intermountain
Healthcare",0,4.0,258.0,0.55,0.21,266% ,$265.82,14.0,0.24,0.07,319% ,"$26,911",0.79,0.28,163% ,350%,297%,280% ,0.69,0.22,0.1,0.06,84721,2018.0,0.340873,0.340873,0.340873,42.0,42.0,42.0,42.0,42.0,42.0,6.0,6.0,6.0,,,,,,,,,,,,,48.0,48.0,48.0,15330.0,4446.0,1934.0,95701520.0,76335528.0,0.20235825,11798487.0,4021785.75,94134271.0,1567249.0,76335529.0,0.0,0.0,0.0,12286512.0,12286512.0,2260844.0,14547356.0,29571798.0,0.0,44119377.0,123159360.0,12911150.0,136070510.0,180189887.0,8025112.0,0.0,3773375.0,4275365.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,56033,72639,1,1
2757,460009,U Of U Hospitals & Clinics,50 North Medical Drive,Salt Lake City,UT,84132,"University of Utah
Hospitals and",0,4.0,1094.0,3.66,1.82,201% ,$194.02,213.0,6.89,3.71,186% ,"$21,471",10.55,5.53,170% ,186%,214%,191% ,9.18,4.73,1.37,0.8,84132,2018.0,0.412496808,0.412091,0.412896,340.02465750000005,337.0,343.0,340.02465750000005,337.0,343.0,38.495892,38.0,39.0,41.008221,40.0,42.0,15.0,15.0,15.0,12.0,12.0,12.0,73.0,73.0,73.0,519.5287671,516.0,523.0,124077.4976,98078.02717,31998.65657,1880402048.0,1707148210.0,0.09213659199999999,175709916.8,72480730.46,1833217357.0,47184671.68,1707148234.0,0.0,0.0,0.0,198610536.0,238248995.3,219531874.6,457780869.8,955574640.7,0.0,1413355510.0,1240105555.0,1094561641.0,2334667196.0,3748022706.0,106835435.5,3671143.688,72545618.46,85935886.88,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,,,1,1
2758,460010,Intermountain Medical Center,"5121 South Cottonwood
Street",Murray,UT,84107,"Intermountain
Healthcare",0,4.0,210.0,0.64,0.17,376% ,$355.53,31.0,1.04,0.38,271% ,"$24,121",1.68,0.56,156% ,285%,434%,303% ,1.56,0.48,0.12,0.08,84107,2018.0,0.287066,0.287066,0.287066,340.0,340.0,340.0,340.0,340.0,340.0,24.0,24.0,24.0,16.0,16.0,16.0,,,,16.0,16.0,16.0,82.0,82.0,82.0,478.0,478.0,478.0,124100.0,78328.0,25975.0,1005402624.0,893294272.0,0.11150593,190810320.0,54775156.0,986721033.0,18681592.0,893294261.0,0.0,0.0,828.0,280205299.0,307624069.0,216810597.0,524434666.0,847187640.0,0.0,1371722119.0,865727980.0,195869793.0,1127216779.0,2498938898.0,121897734.0,0.0,68912581.0,56324909.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,56377,71614,2,2
2759,460011,Castleview Hospital,"300 North Hospital
Drive",Price,UT,84501,Lifepoint Health,0,4.0,73.0,0.18,0.06,323% ,$304.57,,,,,,,,,,369%,,,,,,84501,2018.0,0.22166799999999998,0.22166799999999998,0.22166799999999998,33.0,33.0,33.0,33.0,33.0,33.0,6.0,6.0,6.0,,,,,,,,,,,,,39.0,39.0,39.0,12045.0,3215.0,1304.0,74603456.0,60987324.0,0.18251342,6499835.0,1440805.375,74322936.0,280516.0,60987324.0,0.0,0.0,5416.0,7133878.0,7133878.0,3725577.0,10859455.0,31843348.0,3010379.0,47297304.0,99455797.0,19547914.0,139512218.0,186809522.0,382885.0,0.0,6116950.0,1667769.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,50893,59989,1,1
2760,460013,Mountain View Hospital,1000 East 100 North,Payson,UT,84651,HCA Healthcare,0,4.0,80.0,0.29,0.12,235% ,$220.06,12.0,0.21,0.13,158% ,"$13,383",0.5,0.26,130% ,178%,257%,195% ,0.41,0.19,0.09,0.07,84651,2018.0,0.21180100000000002,0.21180100000000002,0.21180100000000002,100.0,100.0,100.0,100.0,100.0,100.0,12.0,12.0,12.0,,,,,,,,,,12.0,12.0,12.0,124.0,124.0,124.0,24299.99998,5914.55342,2322.813697,45669417.3,35408790.91,0.22467172,12404986.22,2627388.565,45494481.27,174937.3643,35408790.91,0.0,0.0,0.0,14053833.09,14053833.09,4959598.04,19013431.13,57289445.61,5994967.113,82297843.85,54402479.12,19430392.5,73832871.62,156130715.5,9032976.412999999,0.0,3372010.4689999996,2709939.327,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,72181,84144,1,1
2761,460014,Tooele Valley Hospital,2055 North Main Street,Tooele,UT,84074,Quorum Health,0,3.0,110.0,0.32,0.09,352% ,$328.02,,,,,,,,,,399% ,,,,,,84074,2018.0,0.21729600000000002,0.21729600000000002,0.21729600000000002,32.0,32.0,32.0,32.0,32.0,32.0,4.0,4.0,4.0,,,,,,,,,,,,,36.0,36.0,36.0,11680.0,3291.0,1620.0,64710024.0,40457032.0,0.37479499,10527136.0,2287504.5,64443843.0,266180.0,40457034.0,0.0,0.0,0.0,7535954.0,7535954.0,1206737.0,8742691.0,29803604.0,2752457.0,41298752.0,97643655.0,21901504.0,119545159.0,160843911.0,4348900.0,0.0,6178236.0,2313809.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,75870,81422,1,1
2762,460015,Logan Regional Hospital,500 East 1400 North,Logan,UT,84341,"Intermountain
Healthcare",0,4.0,375.0,1.03,0.39,264% ,$247.71,31.0,0.84,0.32,264% ,"$22,866",1.87,0.71,128% ,305%,305%,264% ,1.66,0.54,0.21,0.16,84341,2018.0,0.332177,0.332177,0.332177,83.0,83.0,83.0,83.0,83.0,83.0,14.0,14.0,14.0,,,,,,,,,,33.0,33.0,33.0,130.0,130.0,130.0,30295.0,10187.0,5834.0,251257120.0,182642240.0,0.27308631,18661286.0,6198850.0,247008989.0,4248133.0,182642233.0,0.0,0.0,-2.0,31766814.0,42757804.0,15734162.0,58491966.0,75210685.0,0.0,133703022.0,244003215.0,32001383.0,276004598.0,409707620.0,12257611.0,0.0,6403675.0,7123585.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,51118,75537,1,1
2763,460017,"Brigham City Community
Hospital","950 South Medical
Drive",Brigham City,UT,84302,HCA Healthcare,0,4.0,91.0,0.19,0.08,231% ,$229.12,,,,,,,,,,262%,,,,,,84302,2018.0,0.203328,0.203328,0.203328,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,40.0,40.0,40.0,9719.999993000001,1633.093149,715.684931,24559851.53,15516407.48,0.36822063,4866889.213,989574.8911,24386008.67,173842.1999,15516410.81,-3.3287671210000003,0.0,0.0,2897204.4469999997,2897204.4469999997,0.0,2897204.4469999997,14229780.4,1326472.4209999999,18844461.58,45532377.29,9058910.171,54606350.13,73450811.71,3213631.724,0.0,1653257.489,1025736.287,,1.0,0.0,1.0,0.0,0.665753425,1-Jan-18,31-Aug-18,1.0,0.0,60518,74352,1,1
2764,460019,Uintah Basin Medical Center,250 West 300 North,Roosevelt,UT,84066,Independent (IPPS),0,3.0,119.0,0.2,0.09,231% ,$218.76,,,,,,,,,,257%,,,,,,84066,2018.0,0.359057,0.359057,0.359057,31.0,31.0,31.0,31.0,31.0,31.0,4.0,4.0,4.0,,,,,,,,,,,,,35.0,35.0,35.0,5491.986277,1494.613692,724.4958872000001,40611607.53,38183934.38,0.059777815,6068219.857999999,2178836.831,38748683.64,1862924.392,38090898.9,93035.48726000001,53664.76414,213656.3662,2492610.0,2492610.0,798920.1115,3291530.111,7220708.342999999,963242.3245,12153983.33,34507291.81,8150991.807999999,65422311.85,77576295.18,983442.4203,0.0,5084777.438,2371764.483,,1.0,0.0,1.0,0.0,0.49589041100000003,1-Jan-18,30-Jun-18,1.0,0.0,65706,74054,1,1
2765,460021,Dixie Regional Medical Center,"1380 East Medical
Center Drive",St George,UT,84790,"Intermountain
Healthcare",0,4.0,685.0,1.72,0.66,261% ,$265.11,67.0,2.37,0.9,263% ,"$23,171",4.09,1.56,120% ,294%,299%,262% ,3.73,1.26,0.35,0.3,84790,2018.0,0.336642,0.336642,0.336642,190.0,190.0,190.0,190.0,190.0,190.0,32.0,32.0,32.0,,,,,,,,,,24.0,24.0,24.0,246.0,246.0,246.0,65521.0,41925.0,15581.0,563715712.0,529256000.0,0.061129592,61357872.0,20655636.0,552135852.0,11579858.0,529228259.0,27733.0,0.0,0.0,146278780.0,169752895.0,55005681.0,224758576.0,382079690.0,0.0,606838266.0,544556612.0,100460904.0,645183264.0,1252021530.0,38737090.0,0.0,22620781.0,21772858.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,61885,83242,1,1
2766,460023,American Fork Hospital,170 North 1100 East,American Fork,UT,84003,"Intermountain
Healthcare",0,4.0,114.0,0.34,0.12,293% ,$275.94,,,,,,,,,,328%,,,,,,84003,2018.0,0.289106,0.289106,0.289106,73.0,73.0,73.0,73.0,73.0,73.0,18.0,18.0,18.0,,,,,,,,,,,,,91.0,91.0,91.0,26645.0,10197.0,5231.0,177297440.0,126014328.0,0.28924903,17562358.0,5077383.0,176114120.0,1183312.0,126014326.0,0.0,0.0,657.0,46198075.0,46198075.0,7120026.0,53318101.0,58288811.0,0.0,111606912.0,221900863.0,34303891.0,256204754.0,367811666.0,10104094.0,0.0,7458264.0,5695270.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,92026,119088,1,1
2767,460026,"Sevier Valley Regional Medical
Centr",1000 North Main Street,Richfield,UT,84701,"Intermountain
Healthcare",0,4.0,71.0,0.26,0.07,347% ,$367.60,,,,,,,,,,398%,,,,,,84701,2018.0,0.348616,0.348616,0.348616,24.0,24.0,24.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,24.0,24.0,24.0,8760.0,2190.0,886.0,48524536.0,41678312.0,0.14108787,6157539.0,2146616.5,47673740.0,850794.0,41678313.0,-3.0,0.0,34.0,6949733.0,6949733.0,0.0,6949733.0,12998841.0,0.0,19948574.0,59268626.0,13144256.0,72412882.0,92361456.0,3601773.0,0.0,2555766.0,2325373.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,47307,62605,1,1
2768,460030,"Ashley Regional Medical
Center",150 West 100 North,Vernal,UT,84078,Lifepoint Health,0,4.0,239.0,0.77,0.24,328% ,$315.70,,,,,,,,,,375%,,,,,,84078,2018.0,0.20760303600000002,0.20652600000000002,0.20770300000000003,35.0,35.0,35.0,35.0,35.0,35.0,4.0,4.0,4.0,,,,,,,,,,,,,39.0,39.0,39.0,12775.00019,2376.967159,1345.232897,55013143.54,44098191.39,0.19840626,8152286.248,1692503.606,54416571.45,596571.2609,44098193.13,0.0,8300.389165,21763.78389,5984845.651000001,5984845.651000001,2165987.893,8150833.544,24893201.07,2533688.351,36599300.87,77528400.45,14688846.22,96684363.91,133283664.8,1211864.994,43676.21985,6984097.473999999,1755779.621,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,66044,77528,1,1
2769,460039,Bear River Valley Hospital,905 North 1000 West,Tremonton,UT,84337,"Intermountain
Healthcare",0,4.0,33.0,0.05,0.02,260% ,$245.71,,,,,,,,,,288%,,,,,,84337,2018.0,0.486415,0.486415,0.486415,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,16.0,16.0,16.0,5840.0,823.0,424.0,27088622.0,25274518.0,0.066969223,2643897.0,1286031.125,26353827.0,734795.0,25274518.0,0.0,0.0,555.0,2268107.0,2268107.0,0.0,2268107.0,4938951.0,0.0,7207058.0,32117382.0,6118667.0,38236049.0,45443107.0,1205601.0,0.0,1438296.0,1336646.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,56607,68033,1,1
2770,460041,"Davis Hospital & Medical
Center","1600 West Antelope
Drive",Layton,UT,84041,"Steward Health Care
System",0,3.0,852.0,2.45,1.19,205% ,$195.28,59.0,0.96,0.52,183% ,"$16,777",3.41,1.72,139% ,201%,223%,199% ,2.87,1.33,0.54,0.39,84041,2018.0,0.24947212300000002,0.247375,0.25588,141.0,141.0,141.0,141.0,141.0,141.0,14.0,14.0,14.0,,,,,,,,,,15.0,15.0,15.0,170.0,170.0,170.0,52602.67045,10827.84916,4822.643765,182380272.8,125002590.9,0.31460464,20168966.81,5042678.99,181708527.4,671740.3048,125002591.1,0.0,0.0,0.0,18398777.52,28545049.62,10672619.72,39217669.34,103700587.1,6675474.747,151971814.5,268325009.4,53172780.62,321497790.0,473469604.5,5850617.339,21768.16422,14340117.39,5259470.556,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,70698,81316,1,1
2771,460042,Lakeview Hospital,630 East Medical Drive,Bountiful,UT,84010,HCA Healthcare,0,5.0,249.0,0.81,0.35,234% ,$215.69,27.0,0.64,0.35,182% ,"$15,215",1.45,0.7,89% ,239% ,259%,208% ,1.29,0.52,0.16,0.18,84010,2018.0,0.17667,0.17667,0.17667,73.0,73.0,73.0,73.0,73.0,73.0,8.0,8.0,8.0,,,,,,,,,,,,,81.0,81.0,81.0,20101.77491,8386.70941,2831.720487,68827352.39,52840640.27,0.23227265,15785320.4,2788792.547,68240412.13,586941.0121,52840638.78,0.0,0.0,0.0,29126864.52,36095701.71,4038586.894,40134288.6,93365315.88,5739489.05,139259297.8,114844487.2,31656511.63,146500998.8,285760296.6,11766692.42,0.0,4018627.229,2889684.744,,1.0,0.0,1.0,0.0,0.747945205,1-Jan-18,30-Sep-18,1.0,0.0,76116,100693,1,1
2772,460043,Orem Community Hospital,331 North 400 West,Orem,UT,84057,"Intermountain
Healthcare",0,,26.0,0.04,0.01,362% ,$365.74,,,,,,,,,,427%,,,,,,84057,2018.0,0.34142,0.34142,0.34142,22.0,22.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,22.0,22.0,22.0,8042.0,1636.0,901.0,34666800.0,28566876.0,0.17595866,4418473.0,1508555.0,34424216.0,242584.0,28566877.0,0.0,0.0,319.0,8507314.0,8507314.0,0.0,8507314.0,7290176.0,0.0,15797490.0,47627043.0,10099636.0,57726679.0,73524169.0,2660583.0,0.0,1757890.0,1620320.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,59491,77003,2,2
2773,460044,Alta View Hospital,9660 South 1300 East,Sandy,UT,84094,"Intermountain
Healthcare",0,4.0,65.0,0.21,0.06,334% ,$310.73,,,,,,,,,,379%,,,,,,84094,2018.0,0.298879,0.298879,0.298879,54.0,54.0,54.0,54.0,54.0,54.0,4.0,4.0,4.0,,,,,,,,,,,,,58.0,58.0,58.0,19710.0,5845.0,2780.0,118022200.0,104256232.0,0.11663879999999999,16258634.0,4859364.5,116411486.0,1610712.0,104256232.0,0.0,-2755.0,211.0,18657628.0,18657628.0,2866833.0,21524461.0,45442832.0,0.0,66967293.0,162922347.0,38890590.0,201812937.0,268780230.0,9046754.0,0.0,7211880.0,5152270.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,85730,94248,1,1
2774,460047,St Marks Hospital,1200 East 3900 South,Salt Lake City,UT,84124,HCA Healthcare,0,4.0,719.0,2.2,0.99,222% ,$225.85,105.0,2.71,1.18,231% ,"$18,069",4.91,2.17,132% ,254%,258%,227% ,4.25,1.66,0.66,0.5,84124,2018.0,0.151729852,0.145196,0.158372,183.0,183.0,183.0,183.0,183.0,183.0,18.0,18.0,18.0,,,,,,,,,,32.0,32.0,32.0,233.0,233.0,233.0,66345.66105,38096.81802,12812.69276,380164279.6,258875997.1,0.31904176,84894620.58,12877881.69,379203165.2,961121.3609,258875999.5,0.0,0.0,0.0,81309790.28,107436295.0,51782984.94,159219280.0,646828212.5,36772704.21,846494519.2,531391736.9,157187124.8,688755506.2,1535250025.0,63316818.64,0.0,21577802.92,13310185.38,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,91995,131939,1,1
2775,460049,"The Orthopedic Specialty
Hospital",5848 South 300 East,Murray,UT,84107,"Intermountain
Healthcare",0,,12.0,0.02,0.01,297% ,$298.82,,,,,,,,,,342%,,,,,,84107,2018.0,0.29634,0.29634,0.29634,40.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,40.0,40.0,40.0,14600.0,2956.0,1739.0,99606392.0,71456232.0,0.28261399,4654691.0,1379371.125,96828964.0,2777430.0,71456234.0,0.0,0.0,512.0,11070094.0,11070094.0,0.0,11070094.0,65797252.0,0.0,76867842.0,89426237.0,36621186.0,126047423.0,202915265.0,2956686.0,0.0,1698005.0,1478077.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,56377,71614,2,2
